"id","metagenomes_id","domain","phylum","class","order","family","genus","species","strain","abundance","avg_evalue","evalue_std_dev","avg_percent_ident","percent_ident_std_dev","avg_align_len","align_len_std_dev"
243717,2373,"Bacteria","Bacteroidetes","Bacteroidia","Bacteroidales","Rikenellaceae","Alistipes","Alistipes shahii","Alistipes shahii WAL 8301",4,-130.00,0.00,100.00,0.00,236.00,0.00
243718,2373,"Bacteria","Bacteroidetes","Flavobacteria","Flavobacteriales","Flavobacteriaceae","Flavobacterium","Flavobacterium columnare","Flavobacterium columnare",1,-61.00,0.00,99.16,0.00,119.00,0.00
243719,2373,"Bacteria","Bacteroidetes","Sphingobacteria","Sphingobacteriales","Sphingobacteriaceae","Sphingobacterium","Sphingobacterium thalpophilum","Sphingobacterium thalpophilum",1,-56.00,0.00,99.10,0.00,111.00,0.00
243720,2373,"Bacteria","Bacteroidetes","Sphingobacteria","Sphingobacteriales","unclassified (derived from Sphingobacteriales)","Terrimonas","-","-",1,-25.50,1.00,100.00,0.00,57.25,1.50
243721,2373,"Bacteria","Firmicutes","-","-","-","-","-","-",156,-34.76,10.27,100.00,0.00,73.57,17.21
243722,2373,"Bacteria","Firmicutes","Bacilli","Bacillales","-","-","-","-",13,-38.67,14.68,99.95,0.21,79.39,25.54
243723,2373,"Bacteria","Firmicutes","Bacilli","Bacillales","Listeriaceae","Brochothrix","-","-",1,-31.00,0.00,100.00,0.00,67.86,0.38
243724,2373,"Bacteria","Firmicutes","Bacilli","Bacillales","Paenibacillaceae","Brevibacillus","-","-",1,-35.00,0.00,100.00,0.00,74.00,0.00
243725,2373,"Bacteria","Firmicutes","Bacilli","Bacillales","Paenibacillaceae","Paenibacillus","Paenibacillus polymyxa","Paenibacillus polymyxa",1,-48.00,0.00,100.00,0.00,95.00,0.00
243726,2373,"Bacteria","Firmicutes","Bacilli","Lactobacillales","-","-","-","-",29,-66.86,39.19,99.92,0.20,128.29,66.79
243727,2373,"Bacteria","Firmicutes","Bacilli","Lactobacillales","Enterococcaceae","-","-","-",1,-34.06,1.44,100.00,0.00,71.50,2.45
243728,2373,"Bacteria","Firmicutes","Bacilli","Lactobacillales","Enterococcaceae","Enterococcus","-","-",4,-107.18,13.08,99.98,0.10,197.09,21.93
243729,2373,"Bacteria","Firmicutes","Bacilli","Lactobacillales","Lactobacillaceae","Lactobacillus","-","-",4,-37.50,6.58,100.00,0.00,78.50,10.63
243730,2373,"Bacteria","Firmicutes","Bacilli","Lactobacillales","Lactobacillaceae","Lactobacillus","Lactobacillus fuchuensis","Lactobacillus fuchuensis",4,-125.80,1.64,99.65,0.48,230.00,0.00
243731,2373,"Bacteria","Firmicutes","Bacilli","Lactobacillales","Lactobacillaceae","Lactobacillus","Lactobacillus sakei","-",88,-90.00,13.59,100.00,0.00,168.00,22.96
243732,2373,"Bacteria","Firmicutes","Bacilli","Lactobacillales","Leuconostocaceae","Leuconostoc","-","-",1,-119.00,0.00,100.00,0.00,218.00,0.00
243733,2373,"Bacteria","Firmicutes","Bacilli","Lactobacillales","Leuconostocaceae","Weissella","-","-",1,-112.00,0.00,99.52,0.00,208.00,0.00
243734,2373,"Bacteria","Firmicutes","Bacilli","Lactobacillales","Leuconostocaceae","Weissella","Weissella paramesenteroides","-",2,-123.00,0.00,100.00,0.00,224.00,0.00
243735,2373,"Bacteria","Firmicutes","Bacilli","Lactobacillales","Leuconostocaceae","Weissella","Weissella viridescens","Weissella viridescens",1,-106.45,3.96,99.23,1.30,198.82,6.84
243736,2373,"Bacteria","Firmicutes","Bacilli","Lactobacillales","Streptococcaceae","-","-","-",115,-33.00,1.15,100.00,0.00,70.50,1.73
243737,2373,"Bacteria","Firmicutes","Bacilli","Lactobacillales","Streptococcaceae","Lactococcus","Lactococcus lactis","-",31,-90.36,11.69,100.00,0.00,169.66,19.87
243738,2373,"Bacteria","Firmicutes","Bacilli","Lactobacillales","Streptococcaceae","Streptococcus","Streptococcus thermophilus","Streptococcus thermophilus",63,-32.00,0.00,100.00,0.00,69.00,0.00
243739,2373,"Bacteria","Firmicutes","Clostridia","Clostridiales","-","-","-","-",1210,-36.81,11.68,98.80,3.52,79.19,21.31
243740,2373,"Bacteria","Firmicutes","Clostridia","Clostridiales","Clostridiaceae","-","-","-",1,-23.00,2.08,100.00,0.00,53.86,3.53
243741,2373,"Bacteria","Firmicutes","Clostridia","Clostridiales","Clostridiaceae","Butyricicoccus","Butyricicoccus pullicaecorum","Butyricicoccus pullicaecorum",3,-66.00,0.00,100.00,0.00,126.00,0.00
243742,2373,"Bacteria","Firmicutes","Clostridia","Clostridiales","Clostridiaceae","Clostridium","-","-",100,-42.57,13.90,99.85,0.39,87.09,24.12
243743,2373,"Bacteria","Firmicutes","Clostridia","Clostridiales","Clostridiaceae","Clostridium","Clostridium aminophilum","Clostridium aminophilum",1,-53.00,0.00,99.68,0.55,104.00,0.00
243744,2373,"Bacteria","Firmicutes","Clostridia","Clostridiales","Clostridiaceae","Clostridium","Clostridium asparagiforme","-",1,-102.00,0.00,99.47,0.00,189.00,0.00
243745,2373,"Bacteria","Firmicutes","Clostridia","Clostridiales","Clostridiaceae","Clostridium","Clostridium bartlettii","Clostridium bartlettii DSM 16795",1,-51.00,0.00,100.00,0.00,102.00,0.00
243746,2373,"Bacteria","Firmicutes","Clostridia","Clostridiales","Clostridiaceae","Clostridium","Clostridium bolteae","Clostridium bolteae ATCC BAA-613",18,-39.00,0.00,100.00,0.00,81.00,0.00
243747,2373,"Bacteria","Firmicutes","Clostridia","Clostridiales","Clostridiaceae","Clostridium","Clostridium botulinum","-",4,-53.00,0.00,100.00,0.00,105.00,0.00
243748,2373,"Bacteria","Firmicutes","Clostridia","Clostridiales","Clostridiaceae","Clostridium","Clostridium indolis","Clostridium indolis",15,-41.33,1.63,100.00,0.00,84.83,2.86
243749,2373,"Bacteria","Firmicutes","Clostridia","Clostridiales","Clostridiaceae","Clostridium","Clostridium nexile","Clostridium nexile DSM 1787",7,-61.00,9.90,99.16,0.12,119.00,16.97
243750,2373,"Bacteria","Firmicutes","Clostridia","Clostridiales","Clostridiaceae","Clostridium","Clostridium perfringens","-",1,-117.00,0.00,100.00,0.00,214.00,0.00
243751,2373,"Bacteria","Firmicutes","Clostridia","Clostridiales","Clostridiaceae","Clostridium","Clostridium propionicum","Clostridium propionicum",16,-41.00,0.00,100.00,0.00,84.00,0.00
243752,2373,"Bacteria","Firmicutes","Clostridia","Clostridiales","Clostridiaceae","Clostridium","Clostridium symbiosum","Clostridium symbiosum",1,-55.80,0.45,99.64,0.80,111.00,0.00
243753,2373,"Bacteria","Firmicutes","Clostridia","Clostridiales","Clostridiales Family XI. Incertae Sedis","Tissierella","-","-",1,-33.00,0.00,100.00,0.00,71.00,0.00
243754,2373,"Bacteria","Firmicutes","Clostridia","Clostridiales","Clostridiales Family XI. Incertae Sedis","Tissierella","Tissierella praeacuta","Tissierella praeacuta",1,-38.00,0.00,100.00,0.00,79.00,0.00
243755,2373,"Bacteria","Firmicutes","Clostridia","Clostridiales","Eubacteriaceae","Eubacterium","-","-",28,-49.40,3.86,98.57,3.74,100.81,9.93
243756,2373,"Bacteria","Firmicutes","Clostridia","Clostridiales","Eubacteriaceae","Eubacterium","Eubacterium coprostanoligenes","Eubacterium coprostanoligenes",1,-27.00,0.00,100.00,0.00,61.00,0.00
243757,2373,"Bacteria","Firmicutes","Clostridia","Clostridiales","Eubacteriaceae","Eubacterium","Eubacterium ramulus","Eubacterium ramulus",4,-24.33,2.08,100.00,0.00,55.33,3.06
243758,2373,"Bacteria","Firmicutes","Clostridia","Clostridiales","Eubacteriaceae","Eubacterium","Eubacterium rectale","-",3,-36.47,1.93,100.00,0.00,75.73,2.86
243759,2373,"Bacteria","Firmicutes","Clostridia","Clostridiales","Eubacteriaceae","Eubacterium","Eubacterium siraeum","-",41,-96.83,8.55,99.95,0.23,178.83,14.36
243760,2373,"Bacteria","Firmicutes","Clostridia","Clostridiales","Lachnospiraceae","-","-","-",6,-48.88,7.87,99.21,1.75,99.06,14.27
243761,2373,"Bacteria","Firmicutes","Clostridia","Clostridiales","Lachnospiraceae","Butyrivibrio","Butyrivibrio crossotus","Butyrivibrio crossotus DSM 2876",14,-32.00,0.00,100.00,0.00,69.00,0.00
243762,2373,"Bacteria","Firmicutes","Clostridia","Clostridiales","Lachnospiraceae","Coprococcus","Coprococcus catus","Coprococcus catus GD/7",22,-40.60,18.11,100.00,0.00,83.00,30.99
243763,2373,"Bacteria","Firmicutes","Clostridia","Clostridiales","Lachnospiraceae","Coprococcus","Coprococcus comes","-",1,-37.00,0.00,96.39,0.00,83.00,0.00
243764,2373,"Bacteria","Firmicutes","Clostridia","Clostridiales","Lachnospiraceae","Dorea","-","-",1,-31.33,0.49,100.00,0.00,68.67,0.98
243765,2373,"Bacteria","Firmicutes","Clostridia","Clostridiales","Lachnospiraceae","Dorea","Dorea formicigenerans","Dorea formicigenerans ATCC 27755",4,-89.50,14.10,99.39,0.09,168.00,24.02
243766,2373,"Bacteria","Firmicutes","Clostridia","Clostridiales","Lachnospiraceae","Dorea","Dorea longicatena","Dorea longicatena DSM 13814",119,-57.50,34.06,99.88,0.21,112.75,57.61
243767,2373,"Bacteria","Firmicutes","Clostridia","Clostridiales","Lachnospiraceae","Hespellia","Hespellia stercorisuis","Hespellia stercorisuis",2,-31.00,0.00,100.00,0.00,67.50,0.71
243768,2373,"Bacteria","Firmicutes","Clostridia","Clostridiales","Lachnospiraceae","unclassified (derived from Lachnospiraceae)","Lachnospiraceae bacterium 14-2","Lachnospiraceae bacterium 14-2",2,-33.50,2.12,100.00,0.00,71.00,2.83
243769,2373,"Bacteria","Firmicutes","Clostridia","Clostridiales","Ruminococcaceae","-","-","-",2,-28.93,8.51,100.00,0.00,63.93,14.33
243770,2373,"Bacteria","Firmicutes","Clostridia","Clostridiales","Ruminococcaceae","Faecalibacterium","Faecalibacterium prausnitzii","-",171,-40.50,11.05,99.94,0.23,83.43,18.81
243771,2373,"Bacteria","Firmicutes","Clostridia","Clostridiales","Ruminococcaceae","Ruminococcus","Ruminococcus bromii","-",1,-69.71,3.95,99.67,0.42,133.43,6.50
243772,2373,"Bacteria","Firmicutes","Clostridia","Clostridiales","Ruminococcaceae","Ruminococcus","Ruminococcus callidus","Ruminococcus callidus",1,-22.00,0.00,100.00,0.00,52.00,0.00
243773,2373,"Bacteria","Firmicutes","Clostridia","Clostridiales","Ruminococcaceae","Ruminococcus","Ruminococcus flavefaciens","-",15,-61.85,2.98,99.60,0.03,120.10,4.75
243774,2373,"Bacteria","Firmicutes","Clostridia","Clostridiales","Ruminococcaceae","Ruminococcus","Ruminococcus gnavus","Ruminococcus gnavus",194,-73.91,7.94,98.85,0.33,141.82,13.92
243775,2373,"Bacteria","Firmicutes","Clostridia","Clostridiales","Ruminococcaceae","Ruminococcus","Ruminococcus lactaris","Ruminococcus lactaris ATCC 29176",65,-54.67,13.45,99.23,0.40,108.83,23.25
243776,2373,"Bacteria","Firmicutes","Clostridia","Clostridiales","Ruminococcaceae","Ruminococcus","Ruminococcus obeum","-",3,-53.27,1.15,99.26,0.00,105.97,1.82
243777,2373,"Bacteria","Firmicutes","Clostridia","Clostridiales","Ruminococcaceae","Ruminococcus","Ruminococcus sp. 5_1_39BFAA","Ruminococcus sp. 5_1_39BFAA",38,-25.67,2.07,100.00,0.00,59.00,3.10
243778,2373,"Bacteria","Firmicutes","Clostridia","Clostridiales","Ruminococcaceae","Ruminococcus","Ruminococcus torques","Ruminococcus torques ATCC 27756",1,-58.00,0.00,100.00,0.00,112.00,0.00
243779,2373,"Bacteria","Firmicutes","Clostridia","Clostridiales","Ruminococcaceae","Subdoligranulum","Subdoligranulum variabile","Subdoligranulum variabile DSM 15176",6,-100.00,34.64,100.00,0.00,184.00,57.73
243780,2373,"Bacteria","Firmicutes","Clostridia","Clostridiales","unclassified (derived from Clostridiales)","Blautia","-","-",16,-62.36,23.95,96.12,6.32,127.71,38.96
243781,2373,"Bacteria","Firmicutes","Clostridia","Clostridiales","unclassified (derived from Clostridiales)","Blautia","Blautia coccoides","Blautia coccoides",10,-67.67,0.58,98.24,0.44,132.33,0.58
243782,2373,"Bacteria","Firmicutes","Clostridia","Clostridiales","unclassified (derived from Clostridiales)","Blautia","Blautia hansenii","-",135,-65.96,16.27,99.58,0.61,126.67,27.89
243783,2373,"Bacteria","Firmicutes","Clostridia","Clostridiales","unclassified (derived from Clostridiales)","unclassified (derived from Clostridiales)","-","-",4,-64.50,0.71,98.81,0.57,126.00,0.00
243784,2373,"Bacteria","Firmicutes","Erysipelotrichi","Erysipelotrichales","Erysipelotrichaceae","-","-","-",13,-99.16,4.10,99.93,0.18,183.12,6.85
243785,2373,"Bacteria","Firmicutes","Erysipelotrichi","Erysipelotrichales","Erysipelotrichaceae","unclassified (derived from Erysipelotrichaceae)","-","-",29,-54.38,17.08,99.78,0.35,107.00,29.35
243786,2373,"Bacteria","Firmicutes","Erysipelotrichi","Erysipelotrichales","Erysipelotrichaceae","unclassified (derived from Erysipelotrichaceae)","Clostridium spiroforme","Clostridium spiroforme DSM 1552",20,-80.31,1.54,99.82,0.18,151.94,2.43
243787,2373,"Bacteria","Firmicutes","Erysipelotrichi","Erysipelotrichales","Erysipelotrichaceae","unclassified (derived from Erysipelotrichaceae)","Eubacterium biforme","Eubacterium biforme DSM 3989",56,-76.11,21.31,99.86,0.28,143.89,36.38
243788,2373,"Bacteria","Firmicutes","Erysipelotrichi","Erysipelotrichales","Erysipelotrichaceae","unclassified (derived from Erysipelotrichaceae)","Eubacterium cylindroides","Eubacterium cylindroides T2-87",1,-38.00,0.00,100.00,0.00,79.00,0.00
243789,2373,"Bacteria","Firmicutes","Negativicutes","Selenomonadales","-","-","-","-",5,-54.50,3.54,99.56,0.62,108.00,7.07
243790,2373,"Bacteria","Firmicutes","Negativicutes","Selenomonadales","Veillonellaceae","-","-","-",1,-29.00,0.00,100.00,0.00,63.00,0.00
243791,2373,"Bacteria","Firmicutes","Negativicutes","Selenomonadales","Veillonellaceae","Selenomonas","Selenomonas ruminantium","Selenomonas ruminantium",2,-46.00,0.00,100.00,0.00,92.00,0.00
243792,2373,"Bacteria","Fusobacteria","Fusobacteria (class)","Fusobacteriales","Fusobacteriaceae","Fusobacterium","-","-",63,-47.52,10.33,98.68,1.54,97.07,18.22
243793,2373,"Bacteria","Proteobacteria","-","-","-","-","-","-",7,-29.09,4.59,100.00,0.00,64.34,7.81
243794,2373,"Bacteria","Proteobacteria","Alphaproteobacteria","Rhizobiales","Methylobacteriaceae","Methylobacterium","-","-",1,-72.85,4.52,99.85,0.39,139.05,9.89
243795,2373,"Bacteria","Proteobacteria","Alphaproteobacteria","Rhodobacterales","Rhodobacteraceae","Paracoccus","-","-",2,-112.80,0.63,99.02,0.15,214.10,0.32
243796,2373,"Bacteria","Proteobacteria","Alphaproteobacteria","Rhodobacterales","Rhodobacteraceae","Rhodobacter","Rhodobacter sphaeroides","Rhodobacter sphaeroides",1,-71.10,3.39,99.87,0.40,135.50,6.68
243797,2373,"Bacteria","Proteobacteria","Alphaproteobacteria","Rhodospirillales","Rhodospirillaceae","Azospirillum","Azospirillum amazonense","Azospirillum amazonense",8,-24.00,0.00,100.00,0.00,56.00,0.00
243798,2373,"Bacteria","Proteobacteria","Alphaproteobacteria","Rickettsiales","Anaplasmataceae","Anaplasma","Anaplasma phagocytophilum","Anaplasma phagocytophilum",4,-50.00,8.49,99.55,0.64,100.50,14.85
243799,2373,"Bacteria","Proteobacteria","Alphaproteobacteria","Rickettsiales","Rickettsiaceae","Rickettsia","-","-",1,-25.00,0.00,100.00,0.00,58.00,0.00
243800,2373,"Bacteria","Proteobacteria","Gammaproteobacteria","-","-","-","-","-",1,-21.00,0.00,100.00,0.00,51.00,0.00
243801,2373,"Bacteria","Proteobacteria","Gammaproteobacteria","Enterobacteriales","Enterobacteriaceae","-","-","-",9,-107.00,2.03,100.00,0.00,196.00,3.04
243802,2373,"Bacteria","Proteobacteria","Gammaproteobacteria","Pseudomonadales","Moraxellaceae","Acinetobacter","-","-",2,-125.15,0.37,99.63,0.16,228.00,0.00
243803,2373,"Bacteria","Spirochaetes","Spirochaetes (class)","Spirochaetales","Spirochaetaceae","Treponema","-","-",1,-21.40,1.23,100.00,0.00,51.60,1.85
243804,2374,"Bacteria","-","-","-","-","-","-","-",107,-34.55,18.42,99.94,0.35,73.37,31.14
243805,2374,"Eukaryota","-","-","-","-","-","-","-",2,-23.25,1.50,100.00,0.00,54.00,2.00
243806,2374,"Bacteria","Actinobacteria","Actinobacteria (class)","Actinomycetales","Corynebacteriaceae","Corynebacterium","-","-",5,-53.00,21.59,99.51,0.35,107.90,39.51
243807,2374,"Bacteria","Actinobacteria","Actinobacteria (class)","Actinomycetales","Corynebacteriaceae","Corynebacterium","Corynebacterium efficiens","Corynebacterium efficiens YS-314",1,-21.00,0.00,100.00,0.00,51.00,0.00
243808,2374,"Bacteria","Actinobacteria","Actinobacteria (class)","Coriobacteriales","Coriobacteriaceae","Atopobium","Atopobium vaginae","-",4,-25.33,0.48,100.00,0.00,57.67,0.95
243809,2374,"Bacteria","Actinobacteria","Actinobacteria (class)","Coriobacteriales","Coriobacteriaceae","Enterorhabdus","Enterorhabdus mucosicola","Enterorhabdus mucosicola",5,-38.00,0.00,100.00,0.00,79.00,0.00
243810,2374,"Eukaryota","Arthropoda","Insecta","Isoptera","Rhinotermitidae","Coptotermes","Coptotermes formosanus","Coptotermes formosanus (Formosan subterranean termite)",144,-23.30,2.42,100.00,0.00,54.38,4.15
243811,2374,"Bacteria","Bacteroidetes","-","-","-","-","-","-",4,-28.29,2.87,99.34,0.83,63.14,4.88
243812,2374,"Bacteria","Bacteroidetes","Bacteroidia","Bacteroidales","-","-","-","-",40,-22.61,2.37,99.99,0.12,53.46,3.90
243813,2374,"Bacteria","Bacteroidetes","Bacteroidia","Bacteroidales","Bacteroidaceae","Bacteroides","-","-",2,-42.00,0.00,100.00,0.00,86.00,0.00
243814,2374,"Bacteria","Bacteroidetes","Bacteroidia","Bacteroidales","Bacteroidaceae","Bacteroides","Bacteroides capillosus","Bacteroides capillosus ATCC 29799",1,-54.00,0.00,100.00,0.00,105.00,0.00
243815,2374,"Bacteria","Bacteroidetes","Bacteroidia","Bacteroidales","Bacteroidaceae","Bacteroides","Bacteroides intestinalis","-",1,-133.00,0.00,100.00,0.00,241.00,0.00
243816,2374,"Bacteria","Bacteroidetes","Bacteroidia","Bacteroidales","Bacteroidaceae","Bacteroides","Bacteroides pectinophilus","Bacteroides pectinophilus ATCC 43243",2,-79.25,56.93,99.89,0.19,148.00,96.21
243817,2374,"Bacteria","Bacteroidetes","Bacteroidia","Bacteroidales","Porphyromonadaceae","-","-","-",6,-21.05,0.22,100.00,0.00,51.05,0.22
243818,2374,"Bacteria","Bacteroidetes","Bacteroidia","Bacteroidales","Porphyromonadaceae","Butyricimonas","-","-",3,-24.50,3.54,100.00,0.00,56.50,6.36
243819,2374,"Bacteria","Bacteroidetes","Bacteroidia","Bacteroidales","Porphyromonadaceae","Porphyromonas","Porphyromonas somerae","Porphyromonas somerae",1,-58.00,0.00,100.00,0.00,114.00,0.00
243820,2374,"Bacteria","Bacteroidetes","Bacteroidia","Bacteroidales","Porphyromonadaceae","Tannerella","Tannerella forsythia","Tannerella forsythia",1,-21.00,0.00,100.00,0.00,51.00,0.00
243821,2374,"Bacteria","Bacteroidetes","Bacteroidia","Bacteroidales","Prevotellaceae","Prevotella","-","-",121,-48.76,13.02,99.98,0.14,97.16,22.11
243822,2374,"Bacteria","Bacteroidetes","Bacteroidia","Bacteroidales","Prevotellaceae","Prevotella","Prevotella copri","-",2,-88.68,9.21,99.39,0.06,167.58,15.31
243823,2374,"Bacteria","Bacteroidetes","Bacteroidia","Bacteroidales","Prevotellaceae","Prevotella","Prevotella nigrescens","Prevotella nigrescens",3,-44.60,0.89,100.00,0.00,90.20,1.79
243824,2374,"Bacteria","Bacteroidetes","Bacteroidia","Bacteroidales","Prevotellaceae","Prevotella","Prevotella oris","Prevotella oris",2,-57.90,0.44,99.96,0.19,112.95,0.22
243825,2374,"Bacteria","Bacteroidetes","Bacteroidia","Bacteroidales","Prevotellaceae","Prevotella","Prevotella shahii","Prevotella shahii",3,-34.00,19.05,99.70,0.51,72.67,34.06
243826,2374,"Bacteria","Elusimicrobia","Elusimicrobia (class)","Elusimicrobiales","Elusimicrobiaceae","Elusimicrobium","Elusimicrobium minutum","Elusimicrobium minutum Pei191",2,-31.00,0.00,100.00,0.00,67.00,0.00
243827,2374,"Bacteria","Fibrobacteres","Fibrobacteres (class)","Fibrobacterales","Fibrobacteraceae","Fibrobacter","Fibrobacter intestinalis","Fibrobacter intestinalis",7,-49.00,3.42,98.68,0.54,98.14,5.37
243828,2374,"Bacteria","Firmicutes","-","-","-","-","-","-",48,-27.40,4.52,100.00,0.00,61.03,7.80
243829,2374,"Bacteria","Firmicutes","Bacilli","Bacillales","Bacillaceae","Geobacillus","-","-",1,-111.00,0.00,100.00,0.00,202.00,0.00
243830,2374,"Bacteria","Firmicutes","Bacilli","Lactobacillales","Lactobacillaceae","Lactobacillus","-","-",11,-66.17,44.59,100.00,0.00,127.33,75.98
243831,2374,"Bacteria","Firmicutes","Bacilli","Lactobacillales","Lactobacillaceae","Lactobacillus","Lactobacillus paracasei","Lactobacillus paracasei",1,-21.00,0.00,100.00,0.00,51.00,0.00
243832,2374,"Bacteria","Firmicutes","Bacilli","Lactobacillales","Lactobacillaceae","Lactobacillus","Lactobacillus sp.","Lactobacillus sp.",8,-85.00,35.36,99.75,0.35,158.00,60.81
243833,2374,"Bacteria","Firmicutes","Bacilli","Lactobacillales","Streptococcaceae","-","-","-",21,-83.57,19.47,100.00,0.00,157.29,33.14
243834,2374,"Bacteria","Firmicutes","Bacilli","Lactobacillales","Streptococcaceae","Streptococcus","-","-",1,-38.45,2.01,100.00,0.00,79.80,3.58
243835,2374,"Bacteria","Firmicutes","Clostridia","Clostridiales","-","-","-","-",447,-31.43,9.26,99.89,0.85,68.41,16.14
